Date,Open,High,Low,Close,Volume
2019-10-18,1091.65,1094.74,1083.01,1089.28,1810000000
2019-10-21,1088.23,1089.41,1079.8,1081.38,1320000000
2019-10-22,1084.66,1090.19,1084.06,1089.35,1040000000
2019-10-24,1093.33,1094.66,1080.29,1083.43,1540000000
2019-10-25,1083.17,1085.02,1065.08,1066.34,1610000000
2019-10-28,1066.17,1073.49,1057.94,1070.68,1200000000
2019-10-29,1074.5,1077.29,1064.36,1066.48,1180000000
2019-10-30,1069.02,1075.91,1064.61,1075.91,1450000000
2019-10-31,1079.82,1081.76,1072.74,1073.26,1380000000
2019-11-01,1072.65,1075.43,1065.93,1068.71,979380000
2019-11-04,1076.72,1095.29,1075.76,1092.58,1220000000
2019-11-05,1097.78,1098.66,1089.13,1096.79,1300000000
2019-11-06,1096.32,1099.82,1091.5,1093.5,1420000000
2019-11-07,1092.68,1106.64,1089.14,1106.15,1430000000
2019-11-08,1105.85,1107.13,1100.39,1103.55,1360000000
2019-11-11,1098.91,1100.6,1089.82,1092.69,1530000000
2019-11-12,1095.28,1101.81,1092.64,1095.68,992150000
2019-11-13,1091.9,1097.07,1084.58,1088.37,916220000
2019-11-14,1089.47,1092.62,1081.89,1085.44,1040000000
2019-11-15,1088.21,1089.77,1076.17,1081.78,1680000000
2019-11-18,1084.34,1088.15,1077.73,1085.81,1280000000
2019-11-19,1083.42,1086.89,1078.58,1084.27,1360000000
2019-11-20,1077.33,1080.51,1074.2,1075.77,1630000000
2019-11-21,1074.03,1075.35,1066.41,1073.1,1780000000
2019-11-22,1075.47,1079.03,1071.86,1077.51,1360000000
2019-11-25,1081.87,1089.67,1079.97,1089.67,1730000000
2019-11-26,1092.29,1094.05,1082.99,1083.7,3020000000
2019-11-27,1085.52,1087.82,1081.31,1084.13,2020000000
2019-11-28,1083.92,1085.02,1074.97,1077.3,1620000000
2019-11-29,1073.66,1073.93,1062.23,1070.23,1590000000
2019-12-02,1068.96,1069.6,1051.89,1054.88,1140000000
2019-12-03,1049.45,1058.44,1048.25,1054.28,1350000000
2019-12-04,1049.74,1056.88,1045.39,1053.4,1650000000
2019-12-06,1057.54,1061.04,1047.89,1048.76,1150000000
2019-12-09,1049.48,1049.56,1041.28,1047.02,1290000000
2019-12-11,1049.2,1052.84,1043.54,1048.85,1560000000
2019-12-12,1054.2,1062.31,1051.95,1057.87,1590000000
2019-12-13,1069.18,1072.76,1062.63,1066.63,1620000000
2019-12-16,1065.46,1066.21,1048.08,1048.08,969060000
2019-12-17,1049.57,1054.45,1043.16,1049.84,1430000000
2019-12-18,1055.62,1064.39,1054.99,1062.62,1380000000
2019-12-19,1057.78,1071.73,1052.51,1068.39,2770000000
2019-12-20,1067.24,1070.42,1061.71,1067.62,1750000000
2019-12-23,1069.11,1075.29,1067.13,1069.53,1420000000
2019-12-24,1070.38,1071.83,1063.74,1065.23,1270000000
2019-12-25,1062.79,1069.6,1061.32,1067.99,591910000
2019-12-26,1068.57,1071.84,1066.53,1070.74,752040000
2019-12-27,1074.67,1077.51,1059.21,1068.72,1030000000
2019-12-30,1071.21,1072.95,1066.34,1068.5,778800000
2020-01-02,1072.36,1083.41,1071.16,1081,1750000000
2020-01-03,1081.12,1086.71,1077.32,1079.5,1480000000
2020-01-06,1072.49,1074.5,1061.17,1063.83,2030000000
2020-01-07,1071.2,1075.2,1062.78,1075.07,1580000000
2020-01-08,1063.94,1066.77,1054.24,1057.19,1970000000
2020-01-09,1066.38,1073.19,1061.88,1071.15,1780000000
2020-01-10,1073.46,1074.07,1065.68,1071.03,1230000000
2020-01-13,1075.44,1077.54,1068.69,1074.25,1140000000
2020-01-14,1076.57,1078.39,1067.77,1074.04,1280000000
2020-01-15,1069.78,1073.38,1063.7,1067.66,1270000000
2020-01-16,1068.58,1080.94,1067.44,1078.87,1340000000
2020-01-17,1081.83,1084.23,1078.16,1081.22,1360000000
2020-01-20,1077.28,1078.48,1069.72,1071.8,1460000000
2020-01-21,1066.66,1070.09,1060.49,1062.26,1760000000
2020-01-22,1066.02,1066.97,1056.99,1063.33,1830000000
2020-01-23,1060.05,1066.01,1056.94,1062.84,1400000000
2020-01-24,1064.02,1064.79,1057.64,1059.82,1130000000
2020-01-27,1041.33,1042.98,1019.61,1024.53,1960000000
2020-01-28,1020.87,1032.9,1011.96,1016.9,1550000000
2020-01-29,1024.56,1029.63,1015.42,1026.58,1410000000
2020-01-30,1019.45,1026.74,1018.41,1024.76,1080000000
2020-01-31,1028.78,1031.37,1018.03,1018.08,1270000000
2020-02-03,1013.1,1018.89,1005.59,1005.79,1080000000
2020-02-04,1009.86,1024.88,1007.7,1023.89,1440000000
2020-02-05,1024.78,1034.35,1020.48,1032.89,1460000000
2020-02-06,1035.92,1038.72,1028.72,1032.07,1590000000
2020-02-07,1032.15,1034.3,1024.64,1030.9,1250000000
2020-02-11,1033.2,1034.14,1021.19,1021.95,1170000000
2020-02-12,1027.66,1036.91,1025.87,1034.01,1180000000
2020-02-13,1032.93,1034.95,1025.1,1026.68,940930000
2020-02-14,1030.08,1031.78,1019.94,1022.02,1150000000
2020-02-17,1023.69,1028.12,1021.04,1025.18,978280000
2020-02-18,1019.47,1020.52,1012.54,1015.09,1020000000
2020-02-19,1018,1022.72,1008.34,1011.38,1380000000
2020-02-20,1010.72,1011.09,994.55,999.99,1620000000
2020-02-21,990.51,1003.66,989.65,1003.51,1470000000
2020-02-24,987.78,988.8,962.25,962.25,1820000000
2020-02-25,964.38,974.46,952.09,967.92,2070000000
2020-02-26,958.07,961.12,917.49,917.49,2660000000
2020-02-27,922.16,942.12,909.98,938.77,2000000000
2020-02-28,903.7,911.85,894.31,897.84,2210000000
2020-03-02,911.75,915.2,884.05,897.96,1840000000
2020-03-03,915.55,933.11,910,928.25,1990000000
2020-03-04,917.65,931.33,915.15,928.25,1380000000
2020-03-05,937.25,948.74,934.94,934.94,1550000000
2020-03-06,921.45,922.41,910.15,914.22,1430000000
2020-03-09,839.28,864.17,823.11,827.85,3050000000
2020-03-10,833.45,852.25,830.31,839.52,2210000000
2020-03-11,836.9,848.23,812,822.99,1920000000
2020-03-12,769.29,772.45,712.65,726.73,3330000000
2020-03-13,653.63,777.49,628.97,749.01,4280000000
2020-03-16,707.26,732.79,687.01,689.47,2490000000
2020-03-17,690.68,710.79,683.16,683.16,2360000000
2020-03-18,697.38,715.32,675.79,693.14,2140000000
2020-03-19,670.64,697.29,665.27,691.99,2300000000
2020-03-20,718.02,761.08,710.41,756.11,3240000000
2020-03-23,693.19,711.63,679.35,680.07,2160000000
2020-03-24,712.99,715.76,681.94,691.15,2310000000
2020-03-25,715.2,745.13,704.52,728.53,2430000000
2020-03-26,724.06,746.55,721.66,737.58,2240000000
2020-03-27,753.99,761.24,732.02,740.05,2280000000
2020-03-30,730.57,736.34,719.39,729.91,1310000000
2020-03-31,747.15,758.79,741.68,756.91,2130000000
2020-04-01,749.55,761.18,740.29,740.46,2010000000
2020-04-02,747.35,772.59,741.04,767.79,4070000000
2020-04-03,777.96,782.72,760.3,766.67,3790000000
2020-04-07,804.69,830.44,793.47,825.42,3110000000
2020-04-08,814.38,823.28,805.74,815.05,2610000000
2020-04-09,825.3,842.1,809.88,816.47,2680000000
2020-04-10,812.42,829.13,811.16,829,1960000000
2020-04-13,828.97,833.98,821.75,833.16,1670000000
2020-04-14,844.94,854.07,834.11,845.32,2510000000
2020-04-15,841.46,847.45,827.05,828.38,1960000000
2020-04-16,820.44,824.95,801.61,801.61,1890000000
2020-04-17,825.35,834.33,816.02,833.49,1590000000
2020-04-20,835.76,862.09,831.68,855.45,1830000000
2020-04-21,839.55,850.3,835.93,842.65,1750000000
2020-04-22,836.19,850.03,825.29,848.81,1950000000
2020-04-23,851.45,859.57,845.89,854.09,1720000000
2020-04-24,855.05,858.73,839.61,842.03,1570000000
2020-04-27,851.34,852.74,841.74,848.4,1050000000
2020-04-28,848.62,861.27,843.27,854.34,1650000000
2020-04-29,860.22,863.25,853.8,857.63,1180000000
2020-04-30,870.04,873.56,865.34,873.56,2190000000
2020-05-05,862.83,864.96,855.72,856.57,1480000000
2020-05-07,852.75,855.67,838.04,842.56,1680000000
2020-05-08,848.77,852.58,840.92,848.27,1230000000
2020-05-11,857.08,869.8,856.32,864.32,1800000000
2020-05-12,862.68,875.14,860.78,872.6,1750000000
2020-05-13,870.05,874.65,864.38,867.36,1900000000
2020-05-14,860.67,863.81,852.78,856.11,1300000000
2020-05-15,860.48,862.07,853.52,854.57,1260000000
2020-05-18,862.1,866.75,857.05,858.94,1770000000
2020-05-19,876.86,882.78,872.28,875.44,2530000000
2020-05-20,876.12,883.08,872.55,883.08,2650000000
2020-05-21,889.2,891.36,877.1,881.97,2500000000
2020-05-22,872.31,873.76,855.96,867.81,2140000000
2020-05-25,870.15,880.52,865.73,878.06,1960000000
2020-05-26,889.03,896.78,885.98,888.53,2370000000
2020-05-27,889.6,895.66,882.17,895.13,2980000000
2020-05-28,903.39,904.63,888.84,888.84,2550000000
2020-05-29,886.46,896.1,879.17,896.01,3780000000
2020-06-01,905.1,909.52,898.81,901.45,1950000000
2020-06-02,908.03,919.05,904.53,919.05,2440000000
2020-06-04,936.95,949.26,933.68,946.71,3950000000
2020-06-05,949.46,968.33,939.26,965.37,3490000000
2020-06-08,975.69,979.98,959.34,965.12,3170000000
2020-06-09,964.03,971.75,936.25,941.69,3000000000
2020-06-10,948.31,954.26,937.47,950.03,2230000000
2020-06-11,945.65,951.6,923.35,932.34,2280000000
2020-06-12,905.89,924.28,902.47,920.52,2340000000
2020-06-15,912.11,916.98,886.27,889.98,2460000000
2020-06-16,915.72,916.97,905.63,909.52,1670000000
2020-06-17,905.22,918.64,901.82,914.49,1960000000
2020-06-18,900.29,914.53,899.26,910.63,1760000000
2020-06-19,912.93,915.59,905.09,907.67,1560000000
2020-06-22,899.01,905.79,890.73,893.92,1820000000
2020-06-23,899.23,901.29,892.77,897.32,1350000000
2020-06-24,901.13,903.56,879.9,880.2,1590000000
2020-06-25,870.02,875.85,861.47,874.96,1820000000
2020-06-26,881.97,888.22,876.06,878.61,1110000000
2020-06-29,871.03,878.76,865.37,878.64,1320000000
2020-06-30,889.87,895.1,885.15,885.15,1510000000
2020-07-01,889.71,892.96,878.59,892.3,1180000000
2020-07-02,898.28,914.19,895.86,912.22,1720000000
2020-07-03,914.01,915.5,907.29,908.49,1130000000
2020-07-07,920.05,922.66,907.9,907.9,1620000000
2020-07-08,906.18,912.19,897.52,898.45,1270000000
2020-07-09,901.78,904.85,894.33,899.93,1640000000
2020-07-10,892.86,896.94,882.13,885.71,1000000000
2020-07-13,894.04,895.19,876.3,878.65,1420000000
2020-07-14,871.2,880.64,866.57,879.13,1290000000
2020-07-15,887.11,891.97,882.13,888.98,1300000000
2020-07-16,888.2,890.87,879.63,883.16,940820000
2020-07-17,886.46,893.42,883.58,892.09,745200000
2020-07-20,890.77,896.79,885.54,890.04,1040000000
2020-07-21,896.86,906.57,895.92,904.21,1590000000
2020-07-22,906.34,907.58,889.21,889.48,1290000000
2020-07-23,888.74,894.24,882.61,890.7,1560000000
2020-07-24,881.01,882.71,872.38,875.5,1190000000
2020-07-29,878.2,881.21,870.06,871.41,1260000000
2020-07-30,875.48,876.71,851.9,854.12,1360000000
2020-07-31,852.92,863.07,844.39,862.98,1520000000
2020-08-03,858.84,859.45,847.64,852.67,1060000000
2020-08-04,859.93,865.54,857.74,860.32,1110000000
2020-08-05,863.28,868.94,856.96,865.49,1280000000
2020-08-06,863.65,872.54,863.35,864.05,1130000000
2020-08-07,862.48,863.57,854.28,856.88,809770000
2020-08-10,858.65,860.91,853.82,853.92,664570000
2020-08-11,863.19,870.99,861.13,866.77,1660000000
2020-08-13,876.64,880.89,874.82,878.7,1890000000
2020-08-14,877.43,879.38,861.87,863.69,1340000000
2020-08-17,866.29,867.93,856.66,861.25,1330000000
2020-08-18,861.06,867.95,860.63,867.86,1120000000
2020-08-19,868.69,869.55,846.43,850.57,1590000000
2020-08-20,841.66,847.32,838.1,840.28,1230000000
2020-08-21,847.14,848.96,838.21,840.07,852520000
2020-08-24,844.78,853.83,839.5,852.29,1190000000
2020-08-25,859.14,861.85,853.29,853.89,1220000000
2020-08-26,854.87,858.38,848.73,856.64,1110000000
2020-08-27,856.1,863.14,854.51,858.66,1200000000
2020-08-28,865.3,867.45,852.87,855.29,1430000000
2020-08-31,859.55,863.28,843.49,844.22,1630000000
2020-09-01,846.41,849.17,838.14,841.66,1060000000
2020-09-02,840.34,848.12,837.36,847.56,997130000
2020-09-03,850.08,851.65,841.6,844.6,970710000
2020-09-08,840.41,840.65,831.47,832.91,929270000
2020-09-09,821.94,833.16,819.85,831.54,1060000000
2020-09-10,832.31,835.2,826.35,830.25,805330000
2020-09-11,829,833.53,822.5,823.64,718550000
2020-09-14,827.99,829.15,817.09,818.43,738930000
2020-09-15,822.26,828.44,819.13,827.38,752930000
2020-09-16,827.59,834.79,825.18,832.88,958010000
2020-09-17,828.74,831.22,822.17,825.66,792190000
2020-09-18,827.91,831.07,821.19,826.83,1140000000
2020-09-21,830.08,831.47,814.24,815.81,790080000
2020-09-22,812.66,815.25,805.49,808.83,954370000
2020-09-23,811.27,812.14,801.8,802.3,964410000
2020-09-24,795.26,798.13,784.04,787.21,1310000000
2020-09-25,789.81,794.22,783.53,786.03,1080000000
2020-09-28,790.56,803.25,790.45,802.03,1050000000
2020-09-29,804.4,805.19,793.61,796.43,911710000
2020-09-30,797.46,798.54,780.61,781.06,986580000
2020-10-01,786.49,791.02,777.61,788.02,995650000
2020-10-02,785.07,785.75,772.78,777.31,1370000000
2020-10-05,783.52,785.56,778.07,781.81,862930000
2020-10-06,788.32,792.25,785.1,787.62,1370000000
2020-10-07,785.08,798.08,782.21,797.43,1360000000
2020-10-08,801.81,810.61,799.45,804.96,1350000000
2020-10-09,808.18,809.17,797.89,800.79,983310000
2020-10-12,801.79,808.69,797.87,804.59,954350000
2020-10-14,800.31,801.91,790.4,794.81,1080000000
2020-10-15,787.6,790.65,779.99,782.02,1200000000
2020-10-16,783.74,785.44,771.77,776.5,1010000000
2020-10-19,768.22,769.28,757.33,760.94,1350000000
2020-10-20,757.61,767.63,753.63,760.71,1190000000
2020-10-21,765.4,769.14,760.64,765.1,1120000000
2020-10-22,762.96,771.22,755.75,762.68,1260000000
2020-10-26,761.79,762.8,755.42,757.85,774730000
2020-10-27,751.57,761.47,748.23,758.72,1030000000
2020-10-28,756.84,764.39,754.7,756.02,1340000000
2020-10-29,750.49,755.49,746.81,751.14,1190000000
2020-10-30,753.06,753.25,739.95,746.26,1450000000
2020-11-02,747.17,751.63,743.57,750.87,967530000
2020-11-03,756.79,767.28,756.29,766,1260000000
2020-11-04,766.71,772.75,759.88,765.09,1260000000
2020-11-05,774.29,801.95,772.36,799.58,2310000000
2020-11-06,800.01,805.38,790.93,798.05,2220000000
2020-11-09,814.64,826.86,811.64,819.07,2250000000
2020-11-10,861.56,879.64,846.56,875.64,5330000000
2020-11-11,885.25,888.28,867.01,878.09,3350000000
2020-11-12,873.24,873.75,860.82,868.27,2400000000
2020-11-13,862.37,880.98,859.95,875.4,3780000000
2020-11-16,886.17,889.98,878,878.24,2770000000
2020-11-17,882.56,889.17,872.64,876.66,3020000000
2020-11-18,872.85,888.51,868.84,888.51,1940000000
2020-11-19,886.73,895.15,885.5,889.7,2130000000
2020-11-20,888.78,905.3,886.94,904.47,3000000000
2020-11-23,910.11,929.43,908.38,927.63,3760000000
2020-11-24,934.92,937.36,912.03,912.85,3650000000
2020-11-25,924.77,933.87,904.71,924.42,3330000000
2020-11-26,928.48,934.17,923.73,933.6,2030000000
2020-11-27,930.56,938.34,927.77,933.14,2290000000
2020-11-30,924.36,929.03,908.39,908.61,6850000000
2020-12-01,915.65,926.91,915.07,919.58,3280000000
2020-12-02,914.8,926.81,913.81,917.49,2920000000
2020-12-03,922.17,933.02,918.67,931.1,3030000000
2020-12-04,931.47,944.35,931,940.17,3650000000
2020-12-08,937.8,960.32,932.41,955.75,4880000000
2020-12-09,962.47,968.93,951.88,958.49,4150000000
2020-12-14,962.45,965.84,945.14,947.82,4000000000
2020-12-15,941.09,950.06,934.63,949.28,2830000000
2020-12-16,955.9,956.95,944.69,950.9,7240000000
2020-12-17,954.01,959.85,948.47,948.99,14380000000
2020-12-18,949.32,953.6,940.86,947.28,3290000000
2020-12-21,912.02,926.2,891.88,892,4920000000
2020-12-22,893.89,910.49,881.64,906,3700000000
2020-12-23,903.99,916.35,893.87,893.9,4010000000
2020-12-24,896.75,913.11,890.63,910.01,3780000000
2020-12-25,915.07,920.89,911.17,918.35,3320000000
2020-12-28,925.42,925.75,905.13,905.64,2810000000
2020-12-29,910.61,924.16,907.95,924,2170000000
2020-12-30,927.67,929.05,907.73,910.45,3080000000
2021-01-04,896.7,924.36,893.62,924.36,2760000000
2021-01-05,923.2,953.99,921.51,953.99,2930000000
2021-01-06,951.94,957.42,935.88,940.41,3410000000
2021-01-07,952.69,959.29,946.05,955.39,4560000000
2021-01-08,965.7,977.59,964.91,977.59,3000000000
2021-01-11,978.89,988.32,968.69,974.91,1980000000
2021-01-12,973.75,978.64,967.01,975.51,1520000000
2021-01-13,981.68,992.03,976.81,980.75,2320000000
2021-01-14,978.11,984.91,969.64,971.35,1710000000
2021-01-15,971.49,977.38,954.3,957.86,1740000000
2021-01-18,951.27,954.98,943.94,949.64,1390000000
2021-01-19,956.2,964.13,955.68,958.16,1400000000
2021-01-20,958.86,962.86,949.18,952.86,1890000000
2021-01-21,960.09,962.79,948.47,951.58,2530000000
2021-01-22,947.04,954.35,936.03,939.73,1980000000
2021-01-25,939.47,944.67,933.29,942,1530000000
2021-01-26,937.58,952.25,932.19,951.02,1590000000
2021-01-27,948.39,951.58,936.76,936.76,1230000000
2021-01-28,925.61,932.62,916.46,916.91,1920000000
2021-01-29,923.79,925.38,908.82,916.66,2140000000
2021-02-01,914.83,926.75,908.04,922.89,1740000000
2021-02-02,933.33,937.2,924.15,928.07,1420000000
2021-02-03,937.39,938.54,923.94,923.94,2120000000
2021-02-04,927.13,931.1,919.96,923.52,1800000000
2021-02-05,929.03,934.84,927.29,933.55,1800000000
2021-02-08,942.44,949.1,940.46,948.24,3000000000
2021-02-09,954.11,958.2,948.22,949.46,2150000000
2021-02-10,955.13,957.03,946.65,950.28,1570000000
2021-02-11,953.27,953.96,939.09,942.63,1040000000
2021-02-15,946.55,955.42,943.04,949.89,1090000000
2021-02-16,952.71,954.94,949.37,950,1140000000
2021-02-17,946.31,953.75,941.67,942.16,1670000000
2021-02-18,945.24,949.22,938.05,938.08,1290000000
2021-02-19,933.13,935.38,925.33,930.51,1780000000
2021-02-22,933.25,934.1,915.41,916.29,1600000000
2021-02-23,924.03,938.33,922.76,933.34,1600000000
2021-02-24,935.71,938.57,922.77,926.74,1540000000
2021-02-25,939.83,941.27,927.97,929.95,2430000000
2021-03-01,928.25,936.97,924.02,932.94,1390000000
2021-03-02,934.58,938.21,931.35,933.35,1440000000
2021-03-03,938.15,964.34,937.97,964.34,2940000000
2021-03-04,957.15,959.9,950.12,953.61,2330000000
2021-03-05,950.12,966.77,949.13,958.33,2420000000
2021-03-08,968.9,971.51,955.09,958.16,2740000000
2021-03-09,964.96,966.67,951.81,961.27,2130000000
2021-03-10,962.16,976.66,959.33,975.73,2590000000
2021-03-11,982.46,984.62,973.57,978.7,2480000000
2021-03-12,981.83,985.45,969.49,973.16,2100000000
2021-03-15,975.43,977.83,965.77,968.34,1210000000
2021-03-16,970.23,973.38,963.97,965.26,1330000000
2021-03-17,963.35,970.93,960.5,967.45,1610000000
2021-03-18,976.51,979.53,965.74,966.15,1520000000
2021-03-19,960.62,963.37,954.7,959.41,1570000000
2021-03-22,958.28,963.97,952.19,959.48,1040000000
2021-03-23,962.92,964.34,955.59,957.73,1620000000
2021-03-24,952.63,961.59,950.9,961.59,1480000000
2021-03-25,964.35,967.5,960.03,961.75,2000000000
2021-03-26,965.7,968.87,958.75,963.66,1450000000
2021-03-29,968.29,975.11,966.74,967.69,1320000000
2021-03-30,971.49,976.17,968.91,972.7,2530000000
2021-03-31,974.15,975.28,969.28,971.24,1160000000
2021-04-01,975.6,980.06,971.42,975.66,1400000000
2021-04-02,980.78,983.18,975.17,976.13,1120000000
2021-04-05,977.68,979.38,961.79,964.71,1190000000
2021-04-07,956.32,960.28,949.45,950.22,1990000000
2021-04-08,948.51,954.24,947.4,950.04,1140000000
2021-04-09,952.33,960.11,951.97,955.9,1170000000
2021-04-12,952.53,953,938.94,941.08,1270000000
2021-04-16,945.53,947.07,937.1,946.5,1750000000
2021-04-19,949.65,961.54,947,960.33,1300000000
2021-04-20,958.88,965.01,956.46,963.94,1630000000
2021-04-21,959.98,965.65,958.89,961.89,1300000000
2021-04-22,964.88,966.02,949.77,952.58,1620000000
2021-04-23,949.54,949.78,940.29,942.63,1560000000
2021-04-26,941.86,946.06,935.96,943.92,1420000000
2021-04-27,945.76,949.44,938.95,943.34,1650000000
2021-04-28,946.51,955.32,944.21,954.24,1420000000
2021-04-29,959.61,966.44,958.73,964.55,1530000000
2021-04-30,964.17,965.24,955.45,955.97,1070000000
2021-05-05,953.45,954.62,928.03,929.63,1950000000
2021-05-06,932.35,949.14,930.77,945.55,1330000000
2021-05-07,953.17,958.56,949.03,955.8,1050000000
2021-05-10,965.46,965.58,950.64,959.45,925610000
2021-05-11,952.2,962.01,948.27,956.97,1610000000
2021-05-12,955.02,956.92,942.52,952.55,1500000000
2021-05-13,940.79,944.41,912.03,938.33,2420000000
2021-05-14,941.96,944.15,928.1,938.68,1430000000
2021-05-17,934.61,942.97,927.06,938.99,1310000000
2021-05-18,946.09,951.89,944.88,948.87,1200000000
2021-05-19,943.94,949.25,941.38,943.47,1170000000
2021-05-20,945.18,947.36,937.83,938.31,1340000000
2021-05-21,941.28,941.77,931.84,937.53,1060000000
2021-05-24,938.47,941.96,933.25,934.83,1220000000
2021-05-25,942.82,949.91,940.3,948.06,1190000000
2021-05-27,948.71,961.21,946.73,957.1,2740000000
2021-05-28,962.07,965.22,954.83,956.19,1380000000
2021-05-31,956.03,963.49,952.25,962.58,1050000000
2021-06-01,968.66,982.49,964.72,981.19,1810000000
2021-06-02,984.63,986.37,975.07,978.28,1480000000
2021-06-04,974.25,980.59,972.19,972.32,1390000000
2021-06-07,976.48,981.93,971.75,972.97,1390000000
2021-06-08,973.86,977.28,967.19,973.13,1520000000
2021-06-09,976.13,983.58,975.98,982.05,1210000000
2021-06-10,985.82,989.23,980.02,981.6,1590000000
2021-06-11,985.97,990.79,983.89,990.78,1360000000
2021-06-14,993.95,995.06,984.94,988.38,1210000000
2021-06-15,988.2,989.5,976.81,979.39,1390000000
2021-06-16,979.55,985.12,976.41,980.13,1450000000
2021-06-17,976.33,982.99,972.72,973.93,1220000000
2021-06-18,974.78,976.97,965.61,971.19,1920000000
2021-06-21,961.21,964.32,956.76,962.99,1230000000
2021-06-22,968.74,970.42,961.52,961.99,1040000000
2021-06-23,966.2,967.21,957.89,959,1340000000
2021-06-24,955.45,957.11,946.69,956.14,1520000000
2021-06-25,959.99,962.24,951.46,954.78,1130000000
2021-06-28,949.09,953.05,943.86,950.26,1340000000
2021-06-29,951.36,961.14,950.5,957.39,1400000000
2021-06-30,960.77,963.16,950.64,953.72,1690000000
2021-07-01,955.95,960.45,951.61,957.36,1230000000
2021-07-02,954.76,958.89,945.86,949.27,1210000000
2021-07-05,950.72,951.93,945.73,950.33,930660000
2021-07-06,955.26,960,954.4,956.78,927200000
2021-07-07,951.5,954.39,945.96,948.23,1660000000
2021-07-08,940.33,942.61,927.15,929.76,2950000000
2021-07-09,927.6,938.34,925.8,934.18,2080000000
2021-07-12,937.99,939.96,928.96,932.24,1270000000
2021-07-13,937.27,945.92,935.54,944.31,1190000000
2021-07-14,943.5,945.17,936.74,940.68,1120000000
2021-07-15,944.05,948.17,940.61,942.55,1210000000
2021-07-16,939.33,943.71,937.45,942.35,1400000000
2021-07-19,932.69,935.63,927.19,930.44,1070000000
2021-07-20,926.92,927.86,915.68,920.4,1550000000
2021-07-21,922.18,924.22,915.92,922.25,1530000000
2021-07-22,928.54,930.73,924.98,929.3,1430000000
2021-07-23,927.16,928.97,920.15,923.24,1420000000
2021-07-27,924.08,927.02,912.62,917.72,1180000000
2021-07-29,920.52,923.04,914.37,919.34,1360000000
2021-07-30,917.78,919.49,908.2,910.61,1990000000
2021-08-02,912.78,914.33,905.46,914.26,1210000000
2021-08-03,914.46,922.36,913.27,922.36,1220000000
2021-08-04,922.65,928.18,916.8,925.63,880910000
2021-08-05,924.15,926.13,911,911.53,1160000000
2021-08-06,912.84,918.52,903.57,908.5,1230000000
2021-08-09,912.95,924.09,910.17,921.51,1040000000
2021-08-10,923.79,928.22,920.08,922.27,1230000000
2021-08-11,927.17,928.68,916.48,917.24,1340000000
2021-08-13,915.21,922.92,913.74,917.54,1300000000
2021-08-16,917.83,924.25,910.33,922.42,1290000000
2021-08-17,926.16,931.35,922.09,929.61,1420000000
2021-08-18,931,938.01,929.4,933.97,1320000000
2021-08-19,929.68,934.23,926.58,927.09,1070000000
2021-08-20,931.05,933.88,927.53,932.27,1510000000
2021-08-23,941.35,954.99,941.05,954.17,2440000000
2021-08-24,959.28,966.08,955.41,956.78,1870000000
2021-08-25,959.19,966.03,956.75,965.45,1420000000
2021-08-26,965.5,966.91,961.05,964.79,976890000
2021-08-27,965.17,974.49,962.91,972.16,1590000000
2021-08-30,978.82,989.24,978.18,987.31,1860000000
2021-08-31,985.48,995.78,982.19,992.13,1820000000
2021-09-01,994.57,997.23,984.22,988.2,1580000000
2021-09-02,987.99,1002.16,986.43,998.81,1510000000
2021-09-03,1002.94,1005.67,995.68,1000.64,935510000
2021-09-06,1000.94,1002.92,994.38,997.45,898570000
2021-09-07,1001.47,1005.63,989.87,991.33,1610000000
2021-09-08,988.07,993.74,982.58,992.35,1170000000
2021-09-09,989.26,995.88,980.6,981.86,1340000000
2021-09-10,984.41,989.09,975.61,985.29,1230000000
2021-09-13,983.44,990.15,977.93,981.52,1400000000
2021-09-14,985.46,985.46,972.94,974.58,1240000000
2021-09-15,974.63,978.9,971.53,975.79,950920000
2021-09-16,979.77,981.37,975.17,978.53,1280000000
2021-09-17,978.56,980.7,969.39,974.71,1880000000
2021-09-20,968.06,970.93,958.15,960.58,1060000000
2021-09-21,961.87,969.94,953.4,967.39,1140000000
2021-09-22,966.67,973.35,964.01,969.44,1780000000
2021-09-23,979.53,985.23,973.38,981.73,4240000000
2021-09-27,985.52,987.63,972.88,976.02,3670000000
2021-09-28,977.85,980.18,971.04,972.95,2530000000
2021-09-29,964.19,976.19,963.42,971.85,2440000000
2021-09-30,970.56,974,960.49,964.35,2060000000
2021-10-01,960.35,968.09,956.65,964.99,1730000000
2021-10-04,968.74,975.23,968.06,971.22,1690000000
2021-10-05,969.26,980.85,968.44,978.86,2160000000
2021-10-06,980.05,982.33,971.54,973.25,2020000000
2021-10-07,977.83,985.78,975.52,982.1,3070000000
2021-10-08,987.97,989.92,982.65,985.71,2080000000
2021-10-11,988.75,991.44,979.85,982.45,2270000000
2021-10-12,990.4,992.3,984.89,989.66,1960000000
2021-10-14,992.31,993.09,984.18,987.28,2260000000
2021-10-15,990.72,994.78,984.39,987.44,1930000000
2021-10-18,989.77,994.6,987.62,991.07,1700000000
2021-10-19,994.39,995.31,978.97,982.02,2260000000
2021-10-20,984.09,987.42,982.6,985.86,1360000000
2021-10-21,990.66,991.66,985.73,988.81,1340000000
2021-10-25,989.95,990.85,979.45,982.81,1340000000
2021-10-26,983.08,985.79,976.85,984.04,1570000000
2021-10-27,980.9,982.9,976.53,977.32,1660000000
2021-10-28,976.35,981.46,973.49,976.67,1350000000
